"","from_id","to_id","travel_time_p50"
"4057","23199","1",20
"4058","23199","2",15
"4059","23199","3",18
"4060","23235","1",23
"4061","23235","2",6
"4062","23235","3",16
"4063","23236","1",25
"4064","23236","2",8
"4065","23236","3",17
"4066","23237","1",25
"4067","23237","2",7
"4068","23237","3",17
"4069","23238","1",26
"4070","23238","2",8
"4071","23238","3",18
"4072","23240","1",25
"4073","23240","2",7
"4074","23240","3",17
"4075","23385","1",21
"4076","23385","2",21
"4077","23385","3",21
"4078","23386","1",20
"4079","23386","2",19
"4080","23386","3",20
"4081","23387","1",20
"4082","23387","2",20
"4083","23387","3",20
"4084","23388","1",21
"4085","23388","2",20
"4086","23388","3",21
"4087","23389","1",22
"4088","23389","2",21
"4089","23389","3",22
"4090","23401","1",17
"4091","23401","2",20
"4092","23401","3",20
"4093","23402","1",17
"4094","23402","2",20
"4095","23402","3",21
"4096","23403","1",17
"4097","23403","2",20
"4098","23403","3",20
"4099","23404","1",16
"4100","23404","2",19
"4101","23404","3",20
"4102","23406","1",20
"4103","23406","2",22
"4104","23406","3",22
"4105","23407","1",19
"4106","23407","2",21
"4107","23407","3",21
"4108","23413","1",17
"4109","23413","2",20
"4110","23413","3",22
"4111","23415","1",17
"4112","23415","2",20
"4113","23415","3",22
"4114","23421","1",18
"4115","23421","2",19
"4116","23421","3",22
"4117","23422","1",18
"4118","23422","2",19
"4119","23422","3",21
"4120","23423","1",18
"4121","23423","2",19
"4122","23423","3",21
"4123","23426","1",17
"4124","23426","2",18
"4125","23426","3",20
"4126","23427","1",16
"4127","23427","2",17
"4128","23427","3",19
"4129","23428","1",16
"4130","23428","2",17
"4131","23428","3",19
"4132","23429","1",16
"4133","23429","2",17
"4134","23429","3",19
"4135","23430","1",16
"4136","23430","2",16
"4137","23430","3",18
"4138","23431","1",16
"4139","23431","2",16
"4140","23431","3",18
"4141","23432","1",16
"4142","23432","2",16
"4143","23432","3",18
"4144","23433","1",16
"4145","23433","2",16
"4146","23433","3",18
"4147","23434","1",15
"4148","23434","2",16
"4149","23434","3",18
"4150","23435","1",16
"4151","23435","2",15
"4152","23435","3",17
"4153","23436","1",16
"4154","23436","2",15
"4155","23436","3",17
"4156","23437","1",17
"4157","23437","2",15
"4158","23437","3",17
"4159","23438","1",17
"4160","23438","2",15
"4161","23438","3",17
"4162","23439","1",16
"4163","23439","2",15
"4164","23439","3",17
"4165","23440","1",17
"4166","23440","2",14
"4167","23440","3",16
"4168","23441","1",18
"4169","23441","2",13
"4170","23441","3",15
"4171","23442","1",18
"4172","23442","2",14
"4173","23442","3",16
"4174","23444","1",19
"4175","23444","2",14
"4176","23444","3",16
"4177","23445","1",19
"4178","23445","2",14
"4179","23445","3",16
"4180","23447","1",21
"4181","23447","2",16
"4182","23447","3",18
"4183","23482","1",24
"4184","23482","2",7
"4185","23482","3",16
"4186","23483","1",24
"4187","23483","2",8
"4188","23483","3",17
"4189","23484","1",25
"4190","23484","2",8
"4191","23484","3",17
"4192","23485","1",24
"4193","23485","2",8
"4194","23485","3",17
"4195","23486","1",26
"4196","23486","2",8
"4197","23486","3",18
"4198","23489","1",25
"4199","23489","2",7
"4200","23489","3",17
"4201","23632","1",22
"4202","23632","2",21
"4203","23632","3",22
"4204","23634","1",20
"4205","23634","2",19
"4206","23634","3",20
"4207","23635","1",20
"4208","23635","2",20
"4209","23635","3",20
"4210","23636","1",21
"4211","23636","2",20
"4212","23636","3",21
"4213","23650","1",17
"4214","23650","2",20
"4215","23650","3",21
"4216","23655","1",18
"4217","23655","2",20
"4218","23655","3",21
"4219","23662","1",18
"4220","23662","2",21
"4221","23662","3",23
"4222","23663","1",18
"4223","23663","2",21
"4224","23663","3",23
"4225","23664","1",18
"4226","23664","2",20
"4227","23664","3",23
"4228","23666","1",17
"4229","23666","2",20
"4230","23666","3",22
"4231","23670","1",18
"4232","23670","2",20
"4233","23670","3",22
"4234","23675","1",18
"4235","23675","2",18
"4236","23675","3",20
"4237","23676","1",18
"4238","23676","2",18
"4239","23676","3",20
"4240","23677","1",16
"4241","23677","2",17
"4242","23677","3",19
"4243","23678","1",16
"4244","23678","2",17
"4245","23678","3",19
"4246","23679","1",16
"4247","23679","2",16
"4248","23679","3",18
"4249","23680","1",16
"4250","23680","2",16
"4251","23680","3",18
"4252","23681","1",16
"4253","23681","2",16
"4254","23681","3",18
"4255","23682","1",15
"4256","23682","2",15
"4257","23682","3",17
"4258","23683","1",15
"4259","23683","2",15
"4260","23683","3",17
"4261","23684","1",15
"4262","23684","2",15
"4263","23684","3",17
"4264","23685","1",15
"4265","23685","2",15
"4266","23685","3",17
"4267","23686","1",16
"4268","23686","2",15
"4269","23686","3",17
"4270","23687","1",16
"4271","23687","2",15
"4272","23687","3",17
"4273","23688","1",17
"4274","23688","2",15
"4275","23688","3",17
"4276","23689","1",18
"4277","23689","2",13
"4278","23689","3",16
"4279","23690","1",18
"4280","23690","2",14
"4281","23690","3",16
"4282","23692","1",19
"4283","23692","2",15
"4284","23692","3",17
"4285","23693","1",19
"4286","23693","2",15
"4287","23693","3",17
"4288","23695","1",21
"4289","23695","2",15
"4290","23695","3",17
"4291","23697","1",21
"4292","23697","2",15
"4293","23697","3",17
"4294","23698","1",21
"4295","23698","2",16
"4296","23698","3",18
"4297","23728","1",24
"4298","23728","2",7
"4299","23728","3",16
"4300","23729","1",24
"4301","23729","2",7
"4302","23729","3",16
"4303","23730","1",24
"4304","23730","2",7
"4305","23730","3",16
"4306","23731","1",24
"4307","23731","2",7
"4308","23731","3",16
"4309","23732","1",25
"4310","23732","2",8
"4311","23732","3",17
"4312","23734","1",26
"4313","23734","2",8
"4314","23734","3",18
"4315","23736","1",26
"4316","23736","2",8
"4317","23736","3",18
"4318","23865","1",27
"4319","23865","2",26
"4320","23865","3",27
"4321","23881","1",22
"4322","23881","2",21
"4323","23881","3",22
"4324","23882","1",22
"4325","23882","2",21
"4326","23882","3",22
"4327","23883","1",20
"4328","23883","2",19
"4329","23883","3",20
"4330","23884","1",20
"4331","23884","2",20
"4332","23884","3",20
"4333","23886","1",22
"4334","23886","2",21
"4335","23886","3",22
"4336","23887","1",23
"4337","23887","2",22
"4338","23887","3",23
"4339","23893","1",19
"4340","23893","2",21
"4341","23893","3",21
"4342","23894","1",18
"4343","23894","2",21
"4344","23894","3",21
"4345","23895","1",18
"4346","23895","2",21
"4347","23895","3",21
"4348","23896","1",17
"4349","23896","2",20
"4350","23896","3",21
"4351","23898","1",16
"4352","23898","2",19
"4353","23898","3",20
"4354","23899","1",16
"4355","23899","2",19
"4356","23899","3",20
"4357","23900","1",17
"4358","23900","2",19
"4359","23900","3",19
"4360","23901","1",17
"4361","23901","2",19
"4362","23901","3",19
"4363","23902","1",17
"4364","23902","2",19
"4365","23902","3",20
"4366","23903","1",17
"4367","23903","2",19
"4368","23903","3",20
"4369","23904","1",17
"4370","23904","2",19
"4371","23904","3",20
"4372","23905","1",18
"4373","23905","2",20
"4374","23905","3",20
"4375","23910","1",18
"4376","23910","2",21
"4377","23910","3",23
"4378","23912","1",19
"4379","23912","2",22
"4380","23912","3",24
"4381","23913","1",18
"4382","23913","2",21
"4383","23913","3",23
"4384","23923","1",19
"4385","23923","2",20
"4386","23923","3",22
"4387","23924","1",17
"4388","23924","2",18
"4389","23924","3",20
"4390","23925","1",16
"4391","23925","2",17
"4392","23925","3",19
"4393","23926","1",17
"4394","23926","2",17
"4395","23926","3",19
"4396","23927","1",17
"4397","23927","2",16
"4398","23927","3",18
"4399","23928","1",16
"4400","23928","2",16
"4401","23928","3",18
"4402","23929","1",16
"4403","23929","2",15
"4404","23929","3",17
"4405","23930","1",15
"4406","23930","2",15
"4407","23930","3",17
"4408","23931","1",15
"4409","23931","2",15
"4410","23931","3",17
"4411","23932","1",16
"4412","23932","2",15
"4413","23932","3",18
"4414","23933","1",16
"4415","23933","2",15
"4416","23933","3",17
"4417","23934","1",17
"4418","23934","2",16
"4419","23934","3",18
"4420","23935","1",16
"4421","23935","2",15
"4422","23935","3",17
"4423","23936","1",18
"4424","23936","2",15
"4425","23936","3",17
"4426","23937","1",17
"4427","23937","2",13
"4428","23937","3",15
"4429","23938","1",18
"4430","23938","2",13
"4431","23938","3",15
"4432","23939","1",18
"4433","23939","2",14
"4434","23939","3",16
"4435","23940","1",19
"4436","23940","2",14
"4437","23940","3",16
"4438","23945","1",21
"4439","23945","2",16
"4440","23945","3",18
"4441","23947","1",22
"4442","23947","2",16
"4443","23947","3",18
"4444","23971","1",25
"4445","23971","2",9
"4446","23971","3",18
"4447","23972","1",25
"4448","23972","2",8
"4449","23972","3",17
"4450","23975","1",24
"4451","23975","2",7
"4452","23975","3",16
"4453","23976","1",24
"4454","23976","2",8
"4455","23976","3",17
"4456","23977","1",25
"4457","23977","2",8
"4458","23977","3",17
"4459","23978","1",25
"4460","23978","2",8
"4461","23978","3",17
"4462","23980","1",28
"4463","23980","2",10
"4464","23980","3",20
"4465","23981","1",27
"4466","23981","2",9
"4467","23981","3",19
"4468","23982","1",26
"4469","23982","2",8
"4470","23982","3",19
"4471","24128","1",21
"4472","24128","2",21
"4473","24128","3",21
"4474","24129","1",22
"4475","24129","2",21
"4476","24129","3",22
"4477","24131","1",20
"4478","24131","2",19
"4479","24131","3",20
"4480","24132","1",20
"4481","24132","2",19
"4482","24132","3",20
"4483","24134","1",22
"4484","24134","2",21
"4485","24134","3",21
"4486","24136","1",21
"4487","24136","2",21
"4488","24136","3",22
"4489","24139","1",21
"4490","24139","2",22
"4491","24139","3",23
"4492","24140","1",20
"4493","24140","2",21
"4494","24140","3",22
"4495","24142","1",20
"4496","24142","2",22
"4497","24142","3",22
"4498","24143","1",19
"4499","24143","2",21
"4500","24143","3",22
"4501","24144","1",19
"4502","24144","2",21
"4503","24144","3",22
"4504","24146","1",17
"4505","24146","2",20
"4506","24146","3",21
"4507","24147","1",16
"4508","24147","2",18
"4509","24147","3",19
"4510","24148","1",18
"4511","24148","2",20
"4512","24148","3",20
"4513","24149","1",17
"4514","24149","2",19
"4515","24149","3",20
"4516","24150","1",18
"4517","24150","2",20
"4518","24150","3",20
"4519","24151","1",18
"4520","24151","2",20
"4521","24151","3",20
"4522","24152","1",18
"4523","24152","2",19
"4524","24152","3",20
"4525","24153","1",21
"4526","24153","2",20
"4527","24153","3",21
"4528","24159","1",19
"4529","24159","2",21
"4530","24159","3",23
"4531","24160","1",18
"4532","24160","2",21
"4533","24160","3",23
"4534","24161","1",20
"4535","24161","2",22
"4536","24161","3",24
"4537","24171","1",18
"4538","24171","2",18
"4539","24171","3",20
"4540","24172","1",16
"4541","24172","2",17
"4542","24172","3",19
"4543","24173","1",17
"4544","24173","2",17
"4545","24173","3",19
"4546","24174","1",16
"4547","24174","2",17
"4548","24174","3",19
"4549","24175","1",16
"4550","24175","2",16
"4551","24175","3",18
"4552","24176","1",16
"4553","24176","2",16
"4554","24176","3",18
"4555","24177","1",15
"4556","24177","2",15
"4557","24177","3",17
"4558","24178","1",16
"4559","24178","2",16
"4560","24178","3",18
"4561","24179","1",15
"4562","24179","2",14
"4563","24179","3",16
"4564","24180","1",17
"4565","24180","2",16
"4566","24180","3",18
"4567","24181","1",16
"4568","24181","2",15
"4569","24181","3",17
"4570","24182","1",16
"4571","24182","2",15
"4572","24182","3",17
"4573","24186","1",18
"4574","24186","2",13
"4575","24186","3",15
"4576","24187","1",19
"4577","24187","2",15
"4578","24187","3",17
"4579","24188","1",19
"4580","24188","2",14
"4581","24188","3",17
"4582","24189","1",19
"4583","24189","2",15
"4584","24189","3",17
"4585","24190","1",20
"4586","24190","2",14
"4587","24190","3",16
"4588","24192","1",20
"4589","24192","2",14
"4590","24192","3",16
"4591","24194","1",20
"4592","24194","2",14
"4593","24194","3",16
"4594","24218","1",26
"4595","24218","2",9
"4596","24218","3",18
"4597","24220","1",23
"4598","24220","2",7
"4599","24220","3",15
"4600","24222","1",24
"4601","24222","2",8
"4602","24222","3",16
"4603","24223","1",25
"4604","24223","2",8
"4605","24223","3",17
"4606","24228","1",27
"4607","24228","2",9
"4608","24228","3",19
"4609","24229","1",27
"4610","24229","2",9
"4611","24229","3",19
"4612","24230","1",29
"4613","24230","2",13
"4614","24230","3",21
"4615","24231","1",29
"4616","24231","2",13
"4617","24231","3",21
"4618","24232","1",29
"4619","24232","2",13
"4620","24232","3",21
"4621","24234","1",31
"4622","24234","2",15
"4623","24234","3",23
"4624","24330","1",32
"4625","24330","2",32
"4626","24330","3",32
"4627","24335","1",31
"4628","24335","2",30
"4629","24335","3",31
"4630","24342","1",30
"4631","24342","2",29
"4632","24342","3",30
"4633","24345","1",29
"4634","24345","2",29
"4635","24345","3",29
"4636","24376","1",22
"4637","24376","2",21
"4638","24376","3",21
"4639","24377","1",21
"4640","24377","2",20
"4641","24377","3",21
"4642","24378","1",22
"4643","24378","2",21
"4644","24378","3",22
"4645","24380","1",21
"4646","24380","2",20
"4647","24380","3",21
"4648","24381","1",20
"4649","24381","2",19
"4650","24381","3",20
"4651","24382","1",20
"4652","24382","2",20
"4653","24382","3",20
"4654","24383","1",20
"4655","24383","2",20
"4656","24383","3",20
"4657","24385","1",20
"4658","24385","2",21
"4659","24385","3",21
"4660","24389","1",19
"4661","24389","2",20
"4662","24389","3",21
"4663","24390","1",18
"4664","24390","2",20
"4665","24390","3",21
"4666","24391","1",19
"4667","24391","2",21
"4668","24391","3",22
"4669","24392","1",18
"4670","24392","2",20
"4671","24392","3",21
"4672","24394","1",18
"4673","24394","2",20
"4674","24394","3",21
"4675","24395","1",17
"4676","24395","2",19
"4677","24395","3",20
"4678","24396","1",16
"4679","24396","2",18
"4680","24396","3",19
"4681","24397","1",18
"4682","24397","2",19
"4683","24397","3",20
"4684","24398","1",19
"4685","24398","2",20
"4686","24398","3",20
"4687","24399","1",20
"4688","24399","2",19
"4689","24399","3",20
"4690","24400","1",18
"4691","24400","2",19
"4692","24400","3",20
"4693","24401","1",21
"4694","24401","2",20
"4695","24401","3",21
"4696","24408","1",19
"4697","24408","2",22
"4698","24408","3",24
"4699","24420","1",17
"4700","24420","2",17
"4701","24420","3",19
"4702","24421","1",17
"4703","24421","2",18
"4704","24421","3",20
"4705","24422","1",16
"4706","24422","2",17
"4707","24422","3",19
"4708","24423","1",17
"4709","24423","2",16
"4710","24423","3",18
"4711","24424","1",16
"4712","24424","2",16
"4713","24424","3",18
"4714","24425","1",17
"4715","24425","2",16
"4716","24425","3",18
"4717","24426","1",16
"4718","24426","2",16
"4719","24426","3",18
"4720","24427","1",15
"4721","24427","2",15
"4722","24427","3",17
"4723","24428","1",15
"4724","24428","2",14
"4725","24428","3",16
"4726","24429","1",17
"4727","24429","2",16
"4728","24429","3",19
"4729","24469","1",24
"4730","24469","2",8
"4731","24469","3",16
"4732","24470","1",24
"4733","24470","2",8
"4734","24470","3",16
"4735","24471","1",26
"4736","24471","2",10
"4737","24471","3",18
"4738","24475","1",27
"4739","24475","2",9
"4740","24475","3",19
"4741","24476","1",27
"4742","24476","2",9
"4743","24476","3",19
"4744","24477","1",29
"4745","24477","2",13
"4746","24477","3",21
"4747","24480","1",30
"4748","24480","2",14
"4749","24480","3",22
"4750","24481","1",29
"4751","24481","2",13
"4752","24481","3",22
"4753","24482","1",30
"4754","24482","2",14
"4755","24482","3",23
"4756","24584","1",32
"4757","24584","2",31
"4758","24584","3",32
"4759","24592","1",31
"4760","24592","2",30
"4761","24592","3",31
"4762","24594","1",31
"4763","24594","2",30
"4764","24594","3",30
"4765","24609","1",26
"4766","24609","2",25
"4767","24609","3",26
"4768","24624","1",21
"4769","24624","2",21
"4770","24624","3",21
"4771","24625","1",21
"4772","24625","2",20
"4773","24625","3",21
"4774","24626","1",21
"4775","24626","2",20
"4776","24626","3",21
"4777","24627","1",21
"4778","24627","2",20
"4779","24627","3",21
"4780","24628","1",21
"4781","24628","2",20
"4782","24628","3",21
"4783","24629","1",21
"4784","24629","2",20
"4785","24629","3",21
"4786","24630","1",20
"4787","24630","2",20
"4788","24630","3",20
"4789","24631","1",19
"4790","24631","2",19
"4791","24631","3",19
"4792","24632","1",20
"4793","24632","2",19
"4794","24632","3",20
"4795","24633","1",19
"4796","24633","2",20
"4797","24633","3",20
"4798","24634","1",20
"4799","24634","2",20
"4800","24634","3",21
"4801","24635","1",20
"4802","24635","2",21
"4803","24635","3",21
"4804","24636","1",20
"4805","24636","2",21
"4806","24636","3",22
"4807","24637","1",19
"4808","24637","2",21
"4809","24637","3",22
"4810","24638","1",18
"4811","24638","2",20
"4812","24638","3",20
"4813","24639","1",18
"4814","24639","2",20
"4815","24639","3",20
"4816","24640","1",18
"4817","24640","2",20
"4818","24640","3",21
"4819","24641","1",18
"4820","24641","2",20
"4821","24641","3",20
"4822","24642","1",17
"4823","24642","2",19
"4824","24642","3",20
"4825","24643","1",17
"4826","24643","2",19
"4827","24643","3",20
"4828","24644","1",17
"4829","24644","2",19
"4830","24644","3",20
"4831","24645","1",17
"4832","24645","2",18
"4833","24645","3",19
